,building_id,registration_id,borough,house_number,street_name,postcode,of_dwelling_units,infested_dwelling_unit_count,eradicated_unit_count,re_infested_dwelling_unit,filing_date,filing_period_start_date,filling_period_end_date,latitude,longitude,community_board,city_council_district,census_tract_2010,bin,bbl,nta
109,79691,219491,BRONX,2432,FULLER STREET,10461.0,3,0,0,0,2023-06-21T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.84145,-73.851391,10,18,204,2042203.0,2039960018.0,Westchester Square
110,393505,366709,BROOKLYN,2033,WEST 11 STREET,11223.0,4,0,0,0,2022-02-04T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.59739,-73.982467,11,43,402,3190917.0,3070950071.0,Gravesend (West)
111,292900,309056,BROOKLYN,740,FLATBUSH AVENUE,11226.0,12,1,1,0,2021-12-04T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.654651,-73.959671,14,40,50803,3116164.0,3050630035.0,Flatbush
112,213579,310150,BROOKLYN,693,BRISTOL STREET,11236.0,4,0,0,0,2022-02-24T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.6537,-73.908564,16,42,922,3083066.0,3036420019.0,Brownsville
113,67009,216319,BRONX,2841,EAST 196 STREET,10461.0,4,0,0,0,2021-07-07T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.85396,-73.833079,10,13,300,2047636.0,2042430058.0,Pelham Bay-Country Club-City Island
114,808843,342328,BROOKLYN,251,METROPOLITAN AVENUE,11211.0,8,0,0,0,2023-10-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.714874,-73.958971,1,34,553,3321243.0,3023520025.0,Williamsburg
115,973171,432448,QUEENS,27-19,44 DRIVE,11101.0,168,0,0,0,2023-10-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.746942,-73.942245,2,26,1902,4617818.0,4002680008.0,Long Island City-Hunters Point
116,845767,224256,BRONX,3605,BARNES AVENUE,10467.0,3,0,0,0,2019-06-17T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.878612,-73.861643,12,12,380,2109529.0,2046610073.0,Williamsbridge-Olinville
117,26413,102479,MANHATTAN,49,PARK AVENUE,10016.0,23,0,0,0,2021-04-05T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.749074,-73.979879,6,4,80,1019076.0,1008930001.0,Murray Hill-Kips Bay
118,10672,132823,MANHATTAN,126,EAST 4 STREET,10003.0,20,0,0,0,2021-12-22T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.725393,-73.987553,3,2,38,1006175.0,1004450029.0,East Village
119,220915,339129,BROOKLYN,3420,CLARENDON ROAD,11203.0,43,1,1,0,2022-03-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.643493,-73.944627,17,45,830,3111474.0,3049510006.0,East Flatbush-Farragut
120,98124,206350,BRONX,57,MT HOPE PLACE,10453.0,60,0,0,0,2021-03-14T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.849006,-73.909044,5,14,23301,2007909.0,2028270060.0,Mount Hope
121,319364,342834,BROOKLYN,201,KENT STREET,11222.0,6,0,0,0,2021-02-21T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.731069,-73.952751,1,33,575,3064638.0,3025510044.0,Greenpoint
122,668902,400661,QUEENS,98-07,JAMAICA AVENUE,11421.0,4,0,0,0,2021-12-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.694853,-73.847387,9,29,24,4191314.0,4091770091.0,Richmond Hill
123,657860,406190,QUEENS,1678,GATES AVENUE,11385.0,6,0,0,0,2021-02-19T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.70163,-73.910071,5,34,549,4082373.0,4034480023.0,Ridgewood
124,219078,340867,BROOKLYN,471,CHAUNCEY STREET,11233.0,6,0,0,0,2020-12-08T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.68199,-73.915704,16,41,373,3040912.0,3015100057.0,Ocean Hill
125,11206,103297,MANHATTAN,77,EAST 7 STREET,10003.0,15,0,0,0,2023-06-28T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.727331,-73.986568,3,2,38,1006346.0,1004490043.0,East Village
126,1683,128762,MANHATTAN,1124,3 AVENUE,10065.0,3,0,0,0,2020-12-06T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.765733,-73.963546,8,4,120,1042456.0,1014000138.0,Upper East Side-Carnegie Hill
127,948320,143652,MANHATTAN,1635,LEXINGTON AVENUE,10029.0,42,0,0,0,2023-07-11T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.790501,-73.947538,11,8,166,1089312.0,1016317501.0,East Harlem (South)
128,356072,368449,BROOKLYN,1276,PROSPECT AVENUE,11218.0,3,0,0,0,2023-06-30T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.652298,-73.975995,7,39,50202,3122475.0,3052740039.0,Windsor Terrace-South Slope
129,49168,218812,BRONX,2414,BEAUMONT AVENUE,10458.0,36,0,0,0,2019-01-24T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.854539,-73.884253,6,15,389,2012900.0,2031050001.0,Belmont
130,89538,217323,BRONX,1519,KENNELWORTH PLACE,10465.0,3,0,0,0,2021-04-19T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.844787,-73.822234,10,13,27401,2075814.0,2054120046.0,Pelham Bay-Country Club-City Island
131,382801,326417,BROOKLYN,106,UNDERHILL AVENUE,11238.0,3,0,0,0,2022-02-08T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.677432,-73.965851,8,35,205,3028509.0,3011520052.0,Prospect Heights
132,661216,407798,QUEENS,1728,GROVE STREET,11385.0,3,0,0,0,2021-05-04T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.703387,-73.910656,5,34,547,4082204.0,4034410009.0,Ridgewood
133,107072,209026,BRONX,3133,ROCHAMBEAU AVENUE,10467.0,50,1,0,0,2021-12-10T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.874195,-73.880339,7,11,419,2017987.0,2033350016.0,Norwood
134,53819,214388,BRONX,914,BRYANT AVENUE,10474.0,3,0,0,0,2022-03-11T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.820216,-73.887019,2,17,11502,2006420.0,2027610579.0,Hunts Point
135,88271,220373,BRONX,885,INTERVALE AVENUE,10459.0,25,0,0,0,2019-01-15T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.818506,-73.895888,2,17,87,2005602.0,2027090024.0,Longwood
136,945687,384852,BROOKLYN,97,GRAND AVENUE,11205.0,35,0,0,0,2021-12-08T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.69437,-73.964191,2,35,191,3398722.0,3018930004.0,Clinton Hill
137,809027,368557,BROOKLYN,1289,NOSTRAND AVENUE,11226.0,2,0,0,0,2022-03-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.655592,-73.950073,9,40,804,3327688.0,3048280001.0,Prospect Lefferts Gardens-Wingate
138,182747,376257,BROOKLYN,391,ADELPHI STREET,11238.0,28,0,0,0,2022-03-28T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.685569,-73.97034,2,35,179,3329556.0,3019587501.0,Fort Greene
139,630648,912051,QUEENS,10,BEACH 32 STREET,11691.0,2,0,0,0,2023-07-13T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.593729,-73.764236,14,31,99802,4301744.0,4158230029.0,Far Rockaway-Bayswater
140,346030,816460,BROOKLYN,1216,NOSTRAND AVENUE,11225.0,2,0,0,0,2019-01-14T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.657535,-73.950306,9,40,802,3115755.0,3050470043.0,Prospect Lefferts Gardens-Wingate
141,97414,714112,BRONX,1547,MORRIS AVENUE,10457.0,2,0,0,0,2023-06-19T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.842605,-73.909606,4,16,225,2007830.0,2028200043.0,Mount Eden-Claremont (West)
142,804396,110076,MANHATTAN,337,EAST 22 STREET,10010.0,10,0,0,0,2021-01-05T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.736821,-73.98041,6,2,64,1078820.0,1009280026.0,Gramercy
143,822461,381122,BROOKLYN,37,THROOP AVENUE,11206.0,18,0,0,0,2023-06-27T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.703158,-73.947307,1,33,507,3389461.0,3022517502.0,South Williamsburg
144,60642,213128,BRONX,761,DAWSON STREET,10455.0,3,0,0,0,2022-03-10T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.817445,-73.900026,2,17,85,2005334.0,2026950037.0,Longwood
145,347794,308140,BROOKLYN,809,OCEAN AVENUE,11226.0,16,0,0,0,2021-12-30T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.642755,-73.95961,14,40,51602,3118825.0,3051630060.0,Flatbush
146,927816,386020,BROOKLYN,1459,ST MARKS AVENUE,11233.0,7,0,0,0,2021-05-04T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.673528,-73.919125,16,41,303,3420448.0,3014520001.0,Ocean Hill
147,881305,225020,BRONX,2411,FRISBY AVENUE,10461.0,9,0,0,0,2023-06-23T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.838314,-73.848185,10,18,202,2041781.0,2039770042.0,Westchester Square
148,98100,215422,BRONX,23,MT HOPE PLACE,10453.0,3,0,0,0,2022-03-01T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.849267,-73.91033,5,14,23301,2008244.0,2028520035.0,Mount Hope
149,11069,104425,MANHATTAN,126,EAST 7 STREET,10009.0,9,0,0,0,2021-11-05T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.726249,-73.984024,3,2,32,1005789.0,1004340026.0,East Village
150,772651,501170,STATEN ISLAND,36,RACAL COURT,10314.0,3,0,0,0,2023-06-27T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.586254,-74.164027,2,51,27702,5117018.0,5024017501.0,New Springville-Willowbrook-Bulls Head-Travis
151,347187,303774,BROOKLYN,1215,OCEAN AVENUE,11230.0,36,1,1,0,2020-12-03T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.632363,-73.957635,14,45,766,3205714.0,3075480038.0,Flatbush
152,349548,362786,BROOKLYN,1353,PACIFIC STREET,11216.0,8,0,8,0,2023-06-28T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.677543,-73.94763,8,36,315,3029800.0,3012010041.0,Crown Heights (North)
153,301993,332389,BROOKLYN,179,GRAHAM AVENUE,11206.0,7,0,0,0,2022-02-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.708239,-73.943361,1,34,505,3070981.0,3030430026.0,East Williamsburg
154,9374,128004,MANHATTAN,73,CHARLES STREET,10014.0,1,0,0,0,2021-06-24T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.734767,-74.004077,2,3,73,1011274.0,1006210072.0,West Village
155,894508,225560,BRONX,767,FOREST AVENUE,10456.0,3,0,0,0,2023-06-29T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.818874,-73.905949,1,17,77,2114196.0,2026460029.0,Melrose
156,30101,116618,MANHATTAN,354,WEST 12 STREET,10014.0,20,0,0,0,2019-02-25T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.737545,-74.007491,2,3,79,1012056.0,1006400044.0,West Village
157,357060,356656,BROOKLYN,285,PROSPECT PLACE,11238.0,22,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.677312,-73.967138,8,35,205,3028522.0,3011520071.0,Prospect Heights
158,288361,386011,BROOKLYN,247,ECKFORD STREET,11222.0,7,0,0,0,2022-03-25T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.727815,-73.951076,1,33,573,3337697.0,3025980025.0,Greenpoint
159,24988,113105,MANHATTAN,799,MADISON AVENUE,10065.0,3,0,0,0,2021-04-01T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.768833,-73.967573,8,4,122,1041211.0,1013820022.0,Upper East Side-Carnegie Hill
160,966901,385764,BROOKLYN,250,SOUTH 2 STREET,11211.0,8,0,0,0,2023-07-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.711772,-73.958006,1,34,523,3350226.0,3024207501.0,Williamsburg
161,144852,301109,BROOKLYN,8665,20 AVENUE,11214.0,3,0,0,0,2022-04-15T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.603419,-73.999478,11,47,288,3166887.0,3063750007.0,Bensonhurst
162,63835,206912,BRONX,286,EAST 151 STREET,10451.0,7,0,0,0,2023-06-16T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.818499,-73.920983,1,17,65,2001828.0,2024100018.0,Melrose
163,1004815,390256,BROOKLYN,781,FOUNTAIN AVENUE,11208.0,7,0,0,0,2023-07-06T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.661208,-73.867753,5,42,1220,3390867.0,3045650074.0,East New York-City Line
164,198281,353599,BROOKLYN,75,BAINBRIDGE STREET,11233.0,4,0,0,0,2023-10-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.68063,-73.934075,3,36,297,3047474.0,3016800078.0,Bedford-Stuyvesant (East)
165,806459,225000,BRONX,431,EAST 136 STREET,10454.0,30,0,0,0,2021-12-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.807362,-73.922752,1,8,25,2091001.0,2022810060.0,Mott Haven-Port Morris
166,189597,351242,BROOKLYN,1314,AVENUE K,11230.0,36,0,0,0,2021-12-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.622604,-73.962562,14,44,534,3180290.0,3067240006.0,Midwood
167,182617,320876,BROOKLYN,161,ADELPHI STREET,11205.0,8,0,0,0,2022-03-15T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.692739,-73.971768,2,35,183,3058361.0,3020747503.0,Fort Greene
168,949047,226962,BRONX,1224,PROSPECT AVENUE,10459.0,59,1,1,0,2019-01-11T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.826968,-73.898574,2,17,131,2128691.0,2026937502.0,Longwood
169,333051,350554,BROOKLYN,215,MARION STREET,11233.0,12,0,0,0,2023-07-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.680622,-73.921103,3,41,379,3041024.0,3015130055.0,Bedford-Stuyvesant (East)
170,386092,324362,BROOKLYN,414,VANDERBILT AVENUE,11238.0,4,0,0,0,2023-06-21T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.685099,-73.968241,2,35,199,3055950.0,3019590060.0,Clinton Hill
171,81956,214415,BRONX,428,GRAND CONCOURSE,10451.0,28,0,0,0,2019-01-10T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.816999,-73.928001,1,17,51,2001013.0,2023430012.0,Mott Haven-Port Morris
172,213256,309010,BROOKLYN,1159,BRIGHTON BEACH AVENUE,11235.0,59,1,1,0,2020-12-30T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.577477,-73.955157,13,48,61004,3245686.0,3087180052.0,Brighton Beach
173,349991,314482,BROOKLYN,2169,PACIFIC STREET,11233.0,8,2,2,0,2019-11-21T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.675745,-73.914692,16,41,303,3038576.0,3014330052.0,Ocean Hill
174,660194,405501,QUEENS,556,GRANDVIEW AVENUE,11385.0,4,0,0,0,2023-07-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.709176,-73.9068,5,30,591,4080613.0,4033830044.0,Ridgewood
175,845899,224258,BRONX,3543,BARNES AVENUE,10467.0,3,0,0,0,2022-03-01T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.877775,-73.861652,12,12,380,2102788.0,2046600160.0,Williamsbridge-Olinville
176,933195,226474,BRONX,3440,FENTON AVENUE,10469.0,14,1,1,0,2019-12-31T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.877256,-73.848595,12,12,386,2117015.0,2047210017.0,Eastchester-Edenwald-Baychester
177,988401,433970,QUEENS,1018,BEACH 20 STREET,11691.0,80,0,0,0,2022-12-20T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.602824,-73.753206,14,31,101003,4617912.0,4155610008.0,Far Rockaway-Bayswater
178,22474,123215,MANHATTAN,27,GROVE STREET,10014.0,12,0,0,0,2019-12-26T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.732634,-74.004896,2,3,73,1010053.0,1005880076.0,West Village
179,634259,409295,QUEENS,157,BEACH 116 STREET,11694.0,4,0,0,0,2020-12-10T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.578976,-73.836733,14,32,93402,4304793.0,4162260021.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
180,116617,222652,BRONX,1711,UNIONPORT ROAD,10462.0,3,0,0,0,2021-12-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.843733,-73.866945,11,13,236,2090522.0,2040300027.0,Pelham Parkway-Van Nest
181,258342,349837,BROOKLYN,1507,EAST 34 STREET,11234.0,3,0,0,0,2022-03-22T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.618289,-73.941395,18,45,746,3210491.0,3076700016.0,Flatlands
182,1885,118887,MANHATTAN,173,3 AVENUE,10003.0,12,0,0,0,2020-12-23T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.734838,-73.986043,6,2,48,1019535.0,1008970044.0,Gramercy
183,316469,325696,BROOKLYN,103,JAVA STREET,11222.0,8,0,1,0,2019-12-28T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.731419,-73.956637,1,33,565,3064458.0,3025400069.0,Greenpoint
184,338936,372885,BROOKLYN,396A,MONROE STREET,11221.0,4,0,0,0,2023-10-04T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.686363,-73.942727,3,36,265,3051494.0,3018200032.0,Bedford-Stuyvesant (West)
185,393473,364547,BROOKLYN,1974,WEST 11 STREET,11223.0,3,0,0,0,2022-12-16T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.599012,-73.982794,11,43,406,3189811.0,3070770033.0,Gravesend (West)
186,296059,324356,BROOKLYN,98,FRANKLIN AVENUE,11205.0,3,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.69593,-73.958319,3,33,1237,3054703.0,3018980043.0,Bedford-Stuyvesant (West)
187,25565,110734,MANHATTAN,100,MORNINGSIDE DRIVE,10027.0,69,0,0,0,2021-06-15T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.808785,-73.957569,9,7,20701,1059518.0,1019630016.0,Morningside Heights
188,296059,324356,BROOKLYN,98,FRANKLIN AVENUE,11205.0,3,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.69593,-73.958319,3,33,1237,3054703.0,3018980043.0,Bedford-Stuyvesant (West)
189,350270,345994,BROOKLYN,540,PACIFIC STREET,11217.0,8,0,0,0,2023-06-25T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.684059,-73.979535,2,33,39,3001196.0,3001920029.0,Downtown Brooklyn-DUMBO-Boerum Hill
190,22225,117162,MANHATTAN,106,GREENWICH AVENUE,10011.0,11,0,0,0,2021-02-19T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.738292,-74.002115,2,3,77,1011089.0,1006170034.0,West Village
191,16791,127296,MANHATTAN,20,EAST 80 STREET,10075.0,14,0,0,0,2019-01-28T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.777285,-73.962323,8,4,142,1046457.0,1014910060.0,Upper East Side-Carnegie Hill
192,26529,112448,MANHATTAN,941,PARK AVENUE,10028.0,36,0,0,0,2020-12-28T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.777095,-73.959438,8,4,140,1047549.0,1015100001.0,Upper East Side-Carnegie Hill
193,12330,110557,MANHATTAN,340,EAST 18 STREET,10003.0,26,0,0,0,2020-01-10T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.734393,-73.982088,6,2,48,1020444.0,1009230043.0,Gramercy
194,225554,333936,BROOKLYN,114,CONSELYEA STREET,11211.0,6,0,0,0,2021-11-03T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.715006,-73.94675,1,34,501,3068709.0,3027580018.0,East Williamsburg
195,359488,811901,BROOKLYN,602,QUINCY STREET,11221.0,1,0,0,0,2023-06-20T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.688553,-73.936739,3,36,277,3044490.0,3016290037.0,Bedford-Stuyvesant (East)
196,340902,386632,BROOKLYN,646,MYRTLE AVENUE,11205.0,4,0,0,0,2023-07-06T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.694327,-73.958259,3,33,235,3054941.0,3019120033.0,Bedford-Stuyvesant (West)
197,366887,353954,BROOKLYN,81,SCHAEFER STREET,11207.0,2,0,0,0,2023-07-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.686713,-73.910754,4,37,401,3079215.0,3034210048.0,Bushwick (East)
198,19988,128933,MANHATTAN,224,EAST 118 STREET,10035.0,3,0,0,0,2023-06-27T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.798942,-73.938339,11,8,188,1052630.0,1016670036.0,East Harlem (North)
199,2189,138643,MANHATTAN,330,3 AVENUE,10010.0,205,1,1,0,2021-12-30T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.739811,-73.982451,6,2,68,1018079.0,1008800042.0,Gramercy
200,950634,384798,BROOKLYN,1278,ST MARKS AVENUE,11213.0,3,0,0,0,2022-12-08T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.673937,-73.926893,8,41,347,3391774.0,3013627501.0,Crown Heights (North)
201,346348,351078,BROOKLYN,1834,NOSTRAND AVENUE,11226.0,10,0,0,0,2023-06-15T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.641362,-73.94857,17,45,828,3120053.0,3051957501.0,East Flatbush-Erasmus
202,969559,389036,BROOKLYN,1178,47 STREET,11219.0,4,0,0,0,2023-07-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.637794,-73.993702,12,44,222,3423894.0,3056270057.0,Borough Park
203,12838,111626,MANHATTAN,219,EAST 28 STREET,10016.0,22,0,0,0,2021-03-15T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.741699,-73.980192,6,2,66,1019890.0,1009090010.0,Murray Hill-Kips Bay
204,302090,325896,BROOKLYN,361,GRAHAM AVENUE,11211.0,6,0,0,0,2019-02-26T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.715395,-73.944538,1,34,497,3068607.0,3027540029.0,East Williamsburg
205,58371,210722,BRONX,517,CONCORD AVENUE,10455.0,3,0,0,0,2021-04-01T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.812363,-73.908411,1,8,35,2003930.0,2025790034.0,Mott Haven-Port Morris
206,368007,354081,BROOKLYN,724,SCHENECTADY AVENUE,11203.0,3,0,0,0,2023-07-01T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.655809,-73.933757,17,41,870,3108026.0,3048510013.0,East Flatbush-Rugby
207,67602,216308,BRONX,761,EAST 211 STREET,10467.0,3,0,0,0,2021-06-27T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.877516,-73.862936,12,12,380,2057780.0,2046600076.0,Williamsbridge-Olinville
208,35009,101889,MANHATTAN,244,WEST 72 STREET,10023.0,88,2,2,0,2023-06-23T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.779258,-73.983185,7,6,159,1030432.0,1011630053.0,Upper West Side-Lincoln Square
209,142415,356165,BROOKLYN,149,17 STREET,11215.0,3,0,0,0,2023-06-28T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.665659,-73.994496,7,38,143,3008901.0,3006270059.0,Sunset Park (West)
210,234696,319651,BROOKLYN,89,DRIGGS AVENUE,11222.0,5,0,0,0,2022-03-28T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.723233,-73.942558,1,33,591,3067713.0,3027040024.0,Greenpoint
211,884166,386787,BROOKLYN,2012,BEDFORD AVENUE,11226.0,3,0,0,0,2019-01-29T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.655625,-73.956373,9,40,79601,3392652.0,3050550156.0,Prospect Lefferts Gardens-Wingate
212,10847,101421,MANHATTAN,521,EAST 5 STREET,10009.0,18,0,0,0,2019-12-26T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.724583,-73.983718,3,2,32,1005073.0,1004010053.0,East Village
213,12135,138202,MANHATTAN,230,EAST 15 STREET,10003.0,175,0,0,0,2021-11-15T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.733421,-73.985379,6,2,48,1019519.0,1008960032.0,Gramercy
214,219124,354929,BROOKLYN,524,CHAUNCEY STREET,11233.0,6,0,0,0,2023-07-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.682495,-73.911218,16,37,369,3041177.0,3015170011.0,Ocean Hill
215,386853,367671,BROOKLYN,638,VERMONT STREET,11207.0,6,0,0,0,2023-10-04T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.663808,-73.891829,5,42,1126,3085103.0,3038240050.0,East New York-New Lots
216,166003,359551,BROOKLYN,1016,67 STREET,11219.0,3,0,0,0,2021-02-12T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.628454,-74.008761,10,43,210,3142751.0,3057650012.0,Dyker Heights
217,296821,331453,BROOKLYN,981,63 STREET,11219.0,4,0,4,0,2021-04-21T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.63138,-74.007306,10,38,212,3141447.0,3057290047.0,Dyker Heights
